portfolio,date,datetime,action,symbol,price,shares,value,market_cap
Top-1,2005-01-03,2005-01-03 09:30:00,BUY,AIG,687.6288,145.427294,100000.00,89503070000
Top-1,2007-07-13,2007-07-13 09:30:00,BUY,AAPL,4.0559,26636.457515,108033.57,97843203360
Top-1,2007-07-13,2007-07-13 09:30:00,SELL,AIG,743.1898,145.427294,108080.09,96870248000
Top-1,2007-08-10,2007-08-10 09:30:00,BUY,AIG,677.0809,147.918922,100153.08,90073800000
Top-1,2007-08-10,2007-08-10 09:30:00,SELL,AAPL,3.7094,26636.457515,98805.73,88862426240
Top-1,2007-08-13,2007-08-13 09:30:00,BUY,AAPL,3.8568,26537.134979,102349.54,90753116160
Top-1,2007-08-13,2007-08-13 09:30:00,SELL,AIG,696.0941,147.918922,102965.49,90227672000
Top-1,2007-08-14,2007-08-14 09:30:00,BUY,AIG,695.1279,142.396119,98983.51,88346000000
Top-1,2007-08-14,2007-08-14 09:30:00,SELL,AAPL,3.8563,26537.134979,102335.10,88153417520
Top-1,2007-08-22,2007-08-22 09:30:00,BUY,AAPL,3.9463,25702.686290,101431.60,94061823520
Top-1,2007-08-22,2007-08-22 09:30:00,SELL,AIG,710.2923,142.396119,101142.86,92886528000
Top-1,2007-08-23,2007-08-23 09:30:00,BUY,AIG,715.6391,141.507902,101268.58,93430296000
Top-1,2007-08-23,2007-08-23 09:30:00,SELL,AAPL,3.9989,25702.686290,102783.29,93116478560
Top-1,2007-08-24,2007-08-24 09:30:00,BUY,AAPL,3.9267,26020.447912,102175.78,96188849680
Top-1,2007-08-24,2007-08-24 09:30:00,SELL,AIG,713.5045,141.507902,100966.53,94155320000
Top-1,2007-08-28,2007-08-28 09:30:00,BUY,AIG,713.5010,138.945714,99137.91,90853592000
Top-1,2007-08-28,2007-08-28 09:30:00,SELL,AAPL,3.9362,26020.447912,102420.62,90044107440
Top-1,2007-08-29,2007-08-29 09:30:00,BUY,AAPL,3.9038,25140.357068,98142.92,95243504720
Top-1,2007-08-29,2007-08-29 09:30:00,SELL,AIG,699.6111,138.945714,97207.97,92106736000
Top-1,2018-12-12,2018-12-12 09:30:00,BUY,AMZN,83.4500,12134.854196,1012653.58,798528000000
Top-1,2018-12-12,2018-12-12 09:30:00,SELL,AAPL,40.5849,25140.357068,1020317.94,798410342240
Top-1,2018-12-13,2018-12-13 09:30:00,BUY,AAPL,40.6057,24780.334193,1006222.11,807131805760
Top-1,2018-12-13,2018-12-13 09:30:00,SELL,AMZN,84.0000,12134.854196,1019327.75,796032000000
Top-1,2019-01-02,2019-01-02 09:30:00,BUY,AMZN,73.2600,12725.036478,932236.17,749590400000
Top-1,2019-01-02,2019-01-02 09:30:00,SELL,AAPL,36.8958,24780.334193,914290.39,745685130960
Top-1,2019-02-04,2019-02-04 09:30:00,BUY,AAPL,39.8753,26062.594783,1039253.73,808519311320
Top-1,2019-02-04,2019-02-04 09:30:00,SELL,AMZN,81.1500,12725.036478,1032636.71,795465800000
Top-1,2019-05-13,2019-05-13 09:30:00,BUY,AMZN,91.8300,12658.082623,1162391.73,887606200000
Top-1,2019-05-13,2019-05-13 09:30:00,SELL,AAPL,45.0803,26062.594783,1174909.41,884039256800
Top-1,2019-05-14,2019-05-14 09:30:00,BUY,AAPL,44.7625,26018.895342,1164670.18,898112527480
Top-1,2019-05-14,2019-05-14 09:30:00,SELL,AMZN,91.9700,12658.082623,1164163.86,896177400000
Top-1,2019-05-15,2019-05-15 09:30:00,BUY,AMZN,91.4000,13052.148265,1192966.35,911274400000
Top-1,2019-05-15,2019-05-15 09:30:00,SELL,AAPL,44.7357,26018.895342,1163973.25,908816141800
Top-1,2019-06-03,2019-06-03 09:30:00,BUY,AAPL,42.1675,26195.604948,1104603.31,824971162960
Top-1,2019-06-03,2019-06-03 09:30:00,SELL,AMZN,88.0000,13052.148265,1148589.05,824296200000
Top-1,2019-07-09,2019-07-09 09:30:00,BUY,AMZN,97.3900,12999.626113,1266033.59,968350800000
Top-1,2019-07-09,2019-07-09 09:30:00,SELL,AAPL,47.8401,26195.604948,1253199.62,957973481640
Top-1,2019-07-18,2019-07-18 09:30:00,BUY,AAPL,48.9866,26242.554543,1285533.03,978984280120
Top-1,2019-07-18,2019-07-18 09:30:00,SELL,AMZN,99.0000,12999.626113,1286962.99,963188600000
Top-2,2005-01-03,2005-01-03 09:30:00,BUY,AIG,687.6288,72.713647,50000.00,89503070000
Top-2,2005-01-03,2005-01-03 09:30:00,BUY,AMGN,44.3947,1126.261087,50000.00,56495950000
Top-2,2006-11-21,2006-11-21 09:30:00,BUY,AIG,762.0301,73.612954,56095.29,98839223000
Top-2,2006-11-21,2006-11-21 09:30:00,BUY,AAPL,2.6263,21358.817931,56095.29,62865439840
Top-2,2006-11-21,2006-11-21 09:30:00,SELL,AMGN,50.6221,1126.261087,57013.75,62380920000
Top-2,2006-12-21,2006-12-21 09:30:00,BUY,AIG,767.0331,71.347460,54725.86,99254743000
Top-2,2006-12-21,2006-12-21 09:30:00,BUY,AMGN,47.9253,1141.898631,54725.86,59167320000
Top-2,2006-12-21,2006-12-21 09:30:00,SELL,AAPL,2.5405,21358.817931,54261.50,58847723760
Top-2,2006-12-29,2006-12-29 09:30:00,BUY,AIG,763.8450,70.865231,54130.06,98854805000
Top-2,2006-12-29,2006-12-29 09:30:00,BUY,AAPL,2.5248,21439.747772,54130.06,60265741200
Top-2,2006-12-29,2006-12-29 09:30:00,SELL,AMGN,47.0809,1141.898631,53761.66,58388640000
Top-2,2008-02-11,2008-02-11 09:30:00,BUY,AAPL,3.8479,15270.494465,58759.34,94171781569
Top-2,2008-02-11,2008-02-11 09:30:00,BUY,AMX,20.0772,2926.674348,58759.34,72125748000
Top-2,2008-02-11,2008-02-11 09:30:00,SELL,AIG,522.4479,70.865231,37023.39,62227412500
Top-2,2008-10-21,2008-10-21 09:30:00,BUY,AAPL,2.9098,12949.053485,37678.97,67882651881
Top-2,2008-10-21,2008-10-21 09:30:00,BUY,AMGN,36.2661,1038.959296,37678.97,40424230000
Top-2,2008-10-21,2008-10-21 09:30:00,SELL,AMX,11.7993,2926.674348,34532.64,40069860000
Top-2,2009-04-02,2009-04-02 09:30:00,BUY,AAPL,3.3059,11777.686917,38935.63,83680796319
Top-2,2009-04-02,2009-04-02 09:30:00,BUY,AMX,9.7002,4013.899894,38935.63,35383480000
Top-2,2009-04-02,2009-04-02 09:30:00,SELL,AMGN,33.9792,1038.959296,35303.04,34989000000
Top-2,2009-04-06,2009-04-06 09:30:00,BUY,AAPL,3.4506,12019.770228,41475.31,87877178435
Top-2,2009-04-06,2009-04-06 09:30:00,BUY,AMGN,32.1258,1291.029356,41475.31,35395600000
Top-2,2009-04-06,2009-04-06 09:30:00,SELL,AMX,10.5297,4013.899894,42265.15,34972840000
Top-2,2009-04-09,2009-04-09 09:30:00,BUY,AAPL,3.5564,12071.047959,42929.11,88617716456
Top-2,2009-04-09,2009-04-09 09:30:00,BUY,AMX,10.3980,4128.588743,42929.11,36923380000
Top-2,2009-04-09,2009-04-09 09:30:00,SELL,AMGN,33.2736,1291.029356,42957.21,35395600000
Top-2,2009-04-27,2009-04-27 09:30:00,BUY,AAPL,3.6994,11982.616371,44328.95,92567252565
Top-2,2009-04-27,2009-04-27 09:30:00,BUY,AMGN,34.1675,1297.399603,44328.95,37129000000
Top-2,2009-04-27,2009-04-27 09:30:00,SELL,AMX,10.3930,4128.588743,42908.39,35965220000
Top-2,2009-04-29,2009-04-29 09:30:00,BUY,AAPL,3.7516,12106.854572,45419.93,92814098572
Top-2,2009-04-29,2009-04-29 09:30:00,BUY,AMX,11.3709,3994.397845,45419.93,39900520000
Top-2,2009-04-29,2009-04-29 09:30:00,SELL,AMGN,35.0480,1297.399603,45471.20,37760300000
Top-2,2009-12-02,2009-12-02 09:30:00,BUY,AAPL,5.9842,11638.653867,69647.63,147526390724
Top-2,2009-12-02,2009-12-02 09:30:00,BUY,AMZN,6.9600,10006.843489,69647.63,60150600000
Top-2,2009-12-02,2009-12-02 09:30:00,SELL,AMX,17.2335,3994.397845,68837.49,58139780000
Top-2,2009-12-04,2009-12-04 09:30:00,BUY,AAPL,6.0037,11365.359684,68233.83,145275988153
Top-2,2009-12-04,2009-12-04 09:30:00,BUY,AMX,17.1743,3973.010414,68233.83,58413540000
Top-2,2009-12-04,2009-12-04 09:30:00,SELL,AMZN,7.1700,10006.843489,71749.07,58204800000
Top-2,2009-12-08,2009-12-08 09:30:00,BUY,AAPL,5.6932,11460.304081,65245.30,142775540853
Top-2,2009-12-08,2009-12-08 09:30:00,BUY,AMZN,6.7200,9709.122450,65245.30,56766600000
Top-2,2009-12-08,2009-12-08 09:30:00,SELL,AMX,16.9765,3973.010414,67447.67,56497220000
Top-2,2009-12-09,2009-12-09 09:30:00,BUY,AAPL,5.7465,11473.369291,65931.57,148526569644
Top-2,2009-12-09,2009-12-09 09:30:00,BUY,AMX,16.5122,3992.889440,65931.57,56770980000
Top-2,2009-12-09,2009-12-09 09:30:00,SELL,AMZN,6.7300,9709.122450,65342.39,55582200000
Top-2,2009-12-23,2009-12-23 09:30:00,BUY,AAPL,6.0448,11305.953370,68341.98,151777151134
Top-2,2009-12-23,2009-12-23 09:30:00,BUY,AMZN,6.7400,10139.760037,68341.98,58797000000
Top-2,2009-12-23,2009-12-23 09:30:00,SELL,AMX,16.7900,3992.889440,67040.61,57455380000
Top-2,2010-01-07,2010-01-07 09:30:00,BUY,AAPL,6.3637,10801.559515,68737.56,158278314115
Top-2,2010-01-07,2010-01-07 09:30:00,BUY,AMX,17.1432,4009.608833,68737.56,57095072000
Top-2,2010-01-07,2010-01-07 09:30:00,SELL,AMZN,6.6000,10139.760037,66922.42,56290000000
Top-2,2010-01-08,2010-01-08 09:30:00,BUY,AAPL,6.3195,10973.429040,69346.71,159278493035
Top-2,2010-01-08,2010-01-08 09:30:00,BUY,AMZN,6.5300,10619.710265,69346.71,57848800000
Top-2,2010-01-08,2010-01-08 09:30:00,SELL,AMX,17.3735,4009.608833,69660.85,57062334000
Top-2,2010-01-11,2010-01-11 09:30:00,BUY,AAPL,6.3941,10828.899004,69241.42,157778224655
Top-2,2010-01-11,2010-01-11 09:30:00,BUY,AMX,17.4321,3972.053410,69241.42,57717094000
Top-2,2010-01-11,2010-01-11 09:30:00,SELL,AMZN,6.6300,10619.710265,70408.68,56463200000
Top-2,2010-01-14,2010-01-14 09:30:00,BUY,AAPL,6.3068,10696.654732,67461.86,157278135195
Top-2,2010-01-14,2010-01-14 09:30:00,BUY,AMZN,6.4600,10443.011849,67461.86,55164200000
Top-2,2010-01-14,2010-01-14 09:30:00,SELL,AMX,16.8765,3972.053410,67034.51,55065316000
Top-2,2010-02-01,2010-02-01 09:30:00,BUY,AAPL,5.7827,10774.183530,62303.46,146276167073
Top-2,2010-02-01,2010-02-01 09:30:00,BUY,AMX,15.5722,4000.949543,62303.46,51627826000
Top-2,2010-02-01,2010-02-01 09:30:00,SELL,AMZN,6.1600,10443.011849,64328.95,51440400000
Top-2,2010-02-08,2010-02-08 09:30:00,BUY,AAPL,5.8805,10555.951802,62074.02,145776077613
Top-2,2010-02-08,2010-02-08 09:30:00,BUY,AMZN,5.9700,10397.658834,62074.02,50574400000
Top-2,2010-02-08,2010-02-08 09:30:00,SELL,AMX,15.6339,4000.949543,62550.50,50187354000
Top-2,2010-02-09,2010-02-09 09:30:00,BUY,AAPL,5.9000,10476.805318,61813.15,147526390724
Top-2,2010-02-09,2010-02-09 09:30:00,BUY,AMX,15.6059,3960.892545,61813.15,51136756000
Top-2,2010-02-09,2010-02-09 09:30:00,SELL,AMZN,5.9100,10397.658834,61450.16,51094000000
Top-2,2010-02-10,2010-02-10 09:30:00,BUY,AAPL,5.8852,10391.502527,61156.30,146526211803
Top-2,2010-02-10,2010-02-10 09:30:00,BUY,AMZN,5.9000,10365.475127,61156.30,50834200000
Top-2,2010-02-10,2010-02-10 09:30:00,SELL,AMX,15.6131,3960.892545,61841.96,50351044000
Top-2,2010-02-16,2010-02-16 09:30:00,BUY,AAPL,6.0679,10254.013890,62220.54,152777330054
Top-2,2010-02-16,2010-02-16 09:30:00,BUY,AMX,15.9868,3892.001465,62220.54,53101036000
Top-2,2010-02-16,2010-02-16 09:30:00,SELL,AMZN,6.0000,10365.475127,62192.85,50920800000
Top-2,2010-02-24,2010-02-24 09:30:00,BUY,AAPL,5.9543,10329.826173,61506.98,150776972214
Top-2,2010-02-24,2010-02-24 09:30:00,BUY,AMZN,5.9000,10424.912439,61506.98,51873400000
Top-2,2010-02-24,2010-02-24 09:30:00,SELL,AMX,15.6352,3892.001465,60852.14,51464136000
Top-2,2010-02-25,2010-02-25 09:30:00,BUY,AAPL,5.9353,10472.369986,62156.64,151777151134
Top-2,2010-02-25,2010-02-25 09:30:00,BUY,AMX,15.5004,4010.011200,62156.64,51300446000
Top-2,2010-02-25,2010-02-25 09:30:00,SELL,AMZN,5.9100,10424.912439,61611.23,51180600000
Top-2,2010-03-01,2010-03-01 09:30:00,BUY,AAPL,6.1874,10398.840417,64341.78,157028090465
Top-2,2010-03-01,2010-03-01 09:30:00,BUY,AMZN,5.9400,10831.949431,64341.78,53951800000
Top-2,2010-03-01,2010-03-01 09:30:00,SELL,AMX,15.9020,4010.011200,63767.31,51365922000
Top-2,2010-03-17,2010-03-17 09:30:00,BUY,AAPL,6.7653,10439.641565,70627.05,168530148047
Top-2,2010-03-17,2010-03-17 09:30:00,BUY,AMX,17.2233,4100.665211,70627.05,56964120000
Top-2,2010-03-17,2010-03-17 09:30:00,SELL,AMZN,6.6200,10831.949431,71707.51,56896200000
Top-2,2010-03-18,2010-03-18 09:30:00,BUY,AAPL,6.7332,10525.295169,70868.57,168780192777
Top-2,2010-03-18,2010-03-18 09:30:00,BUY,AMZN,6.5500,10819.629155,70868.57,57502400000
Top-2,2010-03-18,2010-03-18 09:30:00,SELL,AMX,17.3305,4100.665211,71066.76,56898644000
Top-2,2010-03-19,2010-03-19 09:30:00,BUY,AAPL,6.7557,10424.721416,70426.48,167029879667
Top-2,2010-03-19,2010-03-19 09:30:00,BUY,AMX,17.3978,4048.019037,70426.48,56702216000
Top-2,2010-03-19,2010-03-19 09:30:00,SELL,AMZN,6.6900,10819.629155,72383.32,56463200000
Top-2,2010-03-25,2010-03-25 09:30:00,BUY,AAPL,6.9447,10191.198652,70774.66,170280461157
Top-2,2010-03-25,2010-03-25 09:30:00,BUY,AMZN,6.4600,10955.830083,70774.66,58368400000
Top-2,2010-03-25,2010-03-25 09:30:00,SELL,AMX,17.5289,4048.019037,70957.38,57062334000
Top-2,2010-04-01,2010-04-01 09:30:00,BUY,AAPL,7.1321,10127.135553,72227.26,177281713598
Top-2,2010-04-01,2010-04-01 09:30:00,BUY,AMX,17.8447,4047.555012,72227.26,58535544000
Top-2,2010-04-01,2010-04-01 09:30:00,SELL,AMZN,6.7900,10955.830083,74390.09,57069400000
Top-2,2010-04-08,2010-04-08 09:30:00,BUY,AAPL,7.2268,10033.633593,72511.33,180282250359
Top-2,2010-04-08,2010-04-08 09:30:00,BUY,AMZN,6.7400,10758.356900,72511.33,61053000000
Top-2,2010-04-08,2010-04-08 09:30:00,SELL,AMX,17.9667,4047.555012,72721.20,58240902000
Top-2,2010-04-30,2010-04-30 09:30:00,BUY,AAPL,8.1027,9414.558318,76283.18,196285113081
Top-2,2010-04-30,2010-04-30 09:30:00,BUY,AMX,18.3384,4159.750166,76283.18,59550422000
Top-2,2010-04-30,2010-04-30 09:30:00,SELL,AMZN,7.0700,10758.356900,76061.58,59407600000
Top-2,2010-05-06,2010-05-06 09:30:00,BUY,AAPL,7.6357,9159.861163,69942.16,185033100230
Top-2,2010-05-06,2010-05-06 09:30:00,BUY,AMZN,6.5000,10760.331873,69942.16,55770400000
Top-2,2010-05-06,2010-05-06 09:30:00,SELL,AMX,17.3675,4159.750166,72244.60,55261744000
Top-2,2010-05-07,2010-05-07 09:30:00,BUY,AAPL,7.3258,9022.632043,66097.74,177281713598
Top-2,2010-05-07,2010-05-07 09:30:00,BUY,AMX,16.8581,3920.827501,66097.74,55490910000
Top-2,2010-05-07,2010-05-07 09:30:00,SELL,AMZN,6.4000,10760.331873,68866.12,54125000000
Top-2,2010-05-25,2010-05-25 09:30:00,BUY,AAPL,7.1933,9069.850095,65242.35,184282966039
Top-2,2010-05-25,2010-05-25 09:30:00,BUY,AMZN,5.9300,11002.082881,65242.35,54038400000
Top-2,2010-05-25,2010-05-25 09:30:00,SELL,AMX,15.9807,3920.827501,62657.71,53428416000
Top-2,2010-05-26,2010-05-26 09:30:00,BUY,AAPL,7.5168,8936.391612,67172.77,183532831849
Top-2,2010-05-26,2010-05-26 09:30:00,BUY,AMX,16.5996,4046.649625,67172.77,53788534000
Top-2,2010-05-26,2010-05-26 09:30:00,SELL,AMZN,6.2500,11002.082881,68763.02,53345600000
Top-2,2010-08-25,2010-08-25 09:30:00,BUY,AAPL,7.1569,9247.737505,66184.79,182532652929
Top-2,2010-08-25,2010-08-25 09:30:00,BUY,AMZN,6.1900,10692.211313,66184.79,54904400000
Top-2,2010-08-25,2010-08-25 09:30:00,SELL,AMX,16.5261,4046.649625,66875.27,54312342000
Top-2,2010-08-27,2010-08-27 09:30:00,BUY,AAPL,7.2600,9285.142693,67410.14,181532474009
Top-2,2010-08-27,2010-08-27 09:30:00,BUY,AMX,16.5228,4079.814680,67410.14,54999840000
Top-2,2010-08-27,2010-08-27 09:30:00,SELL,AMZN,6.2700,10692.211313,67040.16,54817800000
Top-2,2010-09-01,2010-09-01 09:30:00,BUY,AAPL,7.4359,9432.817861,70141.34,188033636990
Top-2,2010-09-01,2010-09-01 09:30:00,BUY,AMZN,6.3200,11098.312703,70141.34,57329200000
Top-2,2010-09-01,2010-09-01 09:30:00,SELL,AMX,16.8294,4079.814680,68660.70,56538526000
Top-2,2010-12-31,2010-12-31 09:30:00,BUY,AAPL,9.6984,9861.863472,95644.41,246755205266
Top-2,2010-12-31,2010-12-31 09:30:00,BUY,AMX,20.2316,4727.467931,95644.41,80837460000
Top-2,2010-12-31,2010-12-31 09:30:00,SELL,AMZN,9.1000,11098.312703,100994.65,80460000000
Top-2,2011-01-03,2011-01-03 09:30:00,BUY,AAPL,9.7822,9987.304822,97698.24,252102841294
Top-2,2011-01-03,2011-01-03 09:30:00,BUY,AMZN,9.0700,10771.581322,97698.24,82337400000
Top-2,2011-01-03,2011-01-03 09:30:00,SELL,AMX,20.5587,4727.467931,97190.54,81706680000
Top-2,2011-01-07,2011-01-07 09:30:00,BUY,AAPL,10.0411,9995.153456,100362.17,257195827986
Top-2,2011-01-07,2011-01-07 09:30:00,BUY,AMX,20.9672,4786.628698,100362.17,83208060000
Top-2,2011-01-07,2011-01-07 09:30:00,SELL,AMZN,9.3900,10771.581322,101145.15,82873800000
Top-2,2011-01-12,2011-01-12 09:30:00,BUY,AAPL,10.3163,9809.168016,101194.73,263562061352
Top-2,2011-01-12,2011-01-12 09:30:00,BUY,AMZN,9.2700,10916.367500,101194.73,82248000000
Top-2,2011-01-12,2011-01-12 09:30:00,SELL,AMX,21.0626,4786.628698,100818.65,81667170000
Top-2,2011-01-20,2011-01-20 09:30:00,BUY,AAPL,10.1178,9756.554983,98715.31,254649334640
Top-2,2011-01-20,2011-01-20 09:30:00,BUY,AMX,20.7629,4754.400045,98715.31,82457370000
Top-2,2011-01-20,2011-01-20 09:30:00,SELL,AMZN,9.2600,10916.367500,101085.56,81354000000
Top-2,2011-01-27,2011-01-27 09:30:00,BUY,AAPL,10.3268,9584.761594,98980.10,262543464014
Top-2,2011-01-27,2011-01-27 09:30:00,BUY,AMZN,8.8700,11158.973777,98980.10,82426800000
Top-2,2011-01-27,2011-01-27 09:30:00,SELL,AMX,20.7726,4754.400045,98761.11,80916480000
Top-2,2011-01-28,2011-01-28 09:30:00,BUY,AAPL,10.3441,9296.469365,96163.45,257195827986
Top-2,2011-01-28,2011-01-28 09:30:00,BUY,AMX,20.4940,4692.276309,96163.45,79138530000
Top-2,2011-01-28,2011-01-28 09:30:00,SELL,AMZN,8.5700,11158.973777,95632.41,76526400000
Top-2,2011-02-08,2011-02-08 09:30:00,BUY,AAPL,10.6295,9186.236462,97645.13,271965489396
Top-2,2011-02-08,2011-02-08 09:30:00,BUY,AMZN,8.8300,11058.338963,97645.13,81801000000
Top-2,2011-02-08,2011-02-08 09:30:00,SELL,AMX,20.3244,4692.276309,95367.74,80837460000
Top-2,2011-02-25,2011-02-25 09:30:00,BUY,AAPL,10.3758,9351.761057,97032.46,266363204033
